,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,12,13,16,17,20,21,24,25
20,21,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,28.47,33.05,22.46,27.41,33.75,22.43,15.93,18.71
21,22,2,264,3,594,263,262,LVF-ASS-STRONG,FORGIVE,FORGET,no,"['0', '0', '0', '0', '0', '0']",52,0,0,0,0,0,0,0,0
22,23,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",52,1.68,-0.41,2.75,1.76,2.08,4.23,3.26,1.08
23,24,4,295,3,1285,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",52,9.6,14.2,14.1,14.88,16.36,17.96,21.49,16.23
0,1,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,19.49,19.8,22.21,22.57,19.42,19.81,23.06,19.48
1,2,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,6.22,4.65,7.47,7.28,9.08,8.02,8.95,2.85
2,3,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,14.73,14.42,15.63,15.31,16.97,15.72,13.87,12
3,4,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0
4,5,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0
5,6,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,17.67,16.62,15.24,12.19,14.86,14.04,13.98,11.13
6,7,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,28.27,33.55,36.16,37.46,38.69,39.33,33.31,36.53
7,8,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,0.97,-0.43,9.65,7,6.16,12.15,8.48,7.31
8,9,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,6.59,7.43,11.6,12.38,9.51,12.6,10.15,10.98
9,10,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,-10.67,-14.15,-5.7,-11.2,-10.62,-5.15,-3.95,-6.61
10,11,1,206,2,206,440,529,LVF-ASS-STRONG,PILLOW,SLEEP,no,"['0', '0', '0', '0', '0', '0']",53,0.55,3.24,1.39,1.51,1.48,1.39,-2.59,3.2
11,12,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",53,13.79,8.57,17.48,14.04,16.13,17.55,16.32,12.44
12,13,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0
13,14,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0
14,15,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,12.06,13.36,17.76,16.4,18.93,18.6,10.72,11.8
15,16,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,34.78,28.48,19.45,14.41,26.33,13.43,14.42,0.8
16,17,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0
17,18,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0', '0']",53,15.2,13.75,14.26,14.69,18.43,17.06,8.73,15.85
18,19,3,242,3,902,153,232,LVF-ASS-STRONG,CONTACTS,EYES,no,"['0', '0', '0', '0', '0', '0']",53,16.26,17.84,13.25,14.01,14.42,11.97,6.25,10.55
19,20,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0
20,21,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,0,0,0,0,0,0,0,0
21,22,2,269,3,599,48,280,LVF-ASS-STRONG,BIBLE,GOD,no,"['0', '0', '0', '0', '0', '0']",53,0.99,4.85,8.15,9.45,7.48,14.31,11.11,14.67
22,23,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",53,5.85,9.74,5.11,9.8,8.27,7.33,2.86,8.86
23,24,4,296,3,1286,641,558,LVF-ASS-STRONG,WASP,STING,no,"['0', '0', '0', '0', '0', '0']",53,-15.9,-18.67,-18.2,-17.73,-19.72,-12.64,-13.23,-9.25
0,1,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,21.31,18.62,19.36,16.84,22.62,18.83,17.64,13
1,2,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,18.5,23.7,13.7,23.25,20.55,18.67,6.91,15.94
2,3,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,0,0,0,0,0,0,0,0
3,4,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,1.62,0.31,11.9,9.41,7.89,14.09,14.35,12.12
4,5,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,0,0,0,0,0,0,0,0
5,6,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,-2.91,-4.81,1.31,0.76,0.39,4.35,4.79,1.72
6,7,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,-1.77,-2.34,12.51,7.9,12.47,17.53,11.33,3.63
7,8,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,-1.92,-2.64,-1.22,-1.82,-3.56,-2.47,-4.11,-5.77
8,9,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,3.13,5.4,7.62,10.11,6.97,6.52,10.53,6.27
9,10,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,2.66,3.25,0.61,1.89,4.36,-2.11,1.63,0.25
10,11,1,210,2,210,64,222,LVF-ASS-STRONG,BOILED,EGGS,no,"['0', '0', '0', '0', '0', '0']",54,1.36,-1.71,1.45,-0.36,0.24,3.15,2.43,0.43
11,12,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",54,-11.43,-8.15,-13.95,-8.94,-12.97,-12.59,-14.63,-11.68
12,13,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,0,0,0,0,0,0,0,0
13,14,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0', '0']",54,7.9,10.67,12.53,11.51,14.15,16.43,9.69,9.49
14,15,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,5.17,1.43,13.32,5.43,4.4,7.7,14.92,8.34
15,16,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,19.02,27.42,23.62,29.04,24.63,25.64,22.64,31.04
16,17,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",54,8.19,8.71,8.87,10.57,14.42,9.56,9.38,12.2
17,18,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0', '0']",54,3.28,4.37,3.91,6.38,6.81,3.85,4.6,1.9
18,19,3,261,3,921,348,204,LVF-ASS-STRONG,KNOCK,DOOR,no,"['0', '0', '0', '0', '0', '0']",54,17.73,19.34,11.48,11.26,16.52,10.21,5.73,8.38
19,20,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,-11.33,-12.85,-12.08,-9.29,-11.26,-9.49,-7.34,-7.79
20,21,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,1.66,9.93,7.03,13.99,10.37,14.14,10.36,15.08
21,22,2,271,3,601,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",54,-3.23,-1.24,-1.33,0.47,3.94,7.11,-3.61,-1.63
22,23,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",54,14.48,16.37,14.69,14.02,18.04,14.92,11.89,11.04
23,24,4,302,3,1292,123,525,LVF-ASS-STRONG,CHOIR,SING,no,"['0', '0', '0', '0', '0', '0']",54,14.03,15.9,12.85,14.73,17.9,13.35,9.75,9.45
0,1,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,-9.92,-10.91,-0.98,-1.74,-6.3,4.46,7.87,4
1,2,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,12.42,6.71,15,15.19,17.02,19.72,16.42,12.01
2,3,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,-17.21,-16.27,-16.52,-17.56,-17.1,-14.06,-12.57,-15.06
3,4,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,3.91,6.03,3.51,4.42,4.27,2.82,-2.78,-0.83
4,5,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0
5,6,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0
6,7,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0
7,8,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0
8,9,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,-1,-2.87,-4.99,-6.47,-5.63,-9.08,-6.09,-3.86
9,10,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,-8.35,-5.08,-3.8,-5.94,-6.28,-1.33,-0.83,-3.13
10,11,1,254,3,254,9,63,LVF-ASS-STRONG,ANATOMY,BODY,no,"['0', '0', '0', '0', '0', '0']",55,10.99,15.5,12.24,15.57,13.78,12.9,10.12,14.26
11,12,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",55,35.05,37.07,30.13,30.54,29.56,22.31,27.89,31.74
12,13,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0
13,14,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",55,18.12,19.8,9.49,9.29,13.27,8.53,5.95,4.6
14,15,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,13.89,-3.73,2.14,-0.28,-0.95,-1.06,-0.67,-0.01
15,16,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,-6.1,-2.13,-0.96,6.03,-3.7,-0.5,1.65,7.87
16,17,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0
17,18,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0', '0']",55,24.04,28.6,26.91,29.16,28.14,29.43,26.45,30.98
18,19,3,284,3,944,463,403,LVF-ASS-STRONG,PRODUCER,MOVIE,no,"['0', '0', '0', '0', '0', '0']",55,-7.8,-3.67,-9.84,-5.5,-9.45,-7.39,-6.42,-2.88
19,20,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,-1.48,-2.21,1.52,2.11,1.3,4.74,0.57,2.82
20,21,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0']",55,10.13,16.37,12.22,10.93,16.36,12.81,6.52,3.64
21,22,2,289,3,619,2,212,LVF-ASS-STRONG,ADDICT,DRUGS,no,"['0', '0', '0', '0', '0', '0']",55,0,0,0,0,0,0,0,0
22,23,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",55,12.32,10.61,12.98,10.22,13.78,11.22,9.56,5.5
23,24,4,310,3,1300,94,378,LVF-ASS-STRONG,BUTCHER,MEAT,no,"['0', '0', '0', '0', '0', '0', '0']",55,-2.58,-0.77,7.33,5.78,4.99,10.93,8.81,7.63
0,1,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,-5.51,-5.94,-7.37,-8.93,-9.09,-7.18,-6.77,-12.19
1,2,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,-5.25,1.33,-2.97,10,6.65,8.2,-7.69,6.06
2,3,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,-8.11,-7.44,-3.23,-5.09,-3.09,-0.01,-0.88,-5.14
3,4,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,2.14,2.73,4.68,3.34,2.54,3.44,1.87,0.62
4,5,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0
5,6,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0
6,7,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0
7,8,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,-10.05,-10.69,-5.38,-2.85,-5.36,-3.71,-3.18,-0.56
8,9,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0
9,10,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,-9.68,-13.83,-14.69,-17.9,-16.55,-16.13,-10.23,-16.54
10,11,1,287,3,287,157,181,LVF-ASS-STRONG,CORPSE,DEAD,no,"['0', '0', '0', '0', '0', '0']",56,-12.52,-11.4,-3.61,-1.56,-8.87,0.98,3.31,2.05
11,12,3,290,3,950,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",56,1.26,1.11,-1.49,1.71,4.55,0.61,-4.73,2.75
12,13,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,-1.24,-1.8,6.34,9.31,7.79,12.09,5.2,13.86
13,14,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",56,2.72,-1.27,13.39,5.37,11.69,15.71,11.79,2.74
14,15,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0
15,16,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,6.85,10.54,6.04,-5.32,9.31,7.27,9.71,-1.83
16,17,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",56,13.76,13.81,16.11,13.98,20.59,16.31,13.23,10.97
17,18,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,8.95,14,21.97,24.24,29.02,27.27,18.3,17.37
18,19,3,286,3,946,442,532,LVF-ASS-STRONG,PIPE,SMOKE,no,"['0', '0', '0', '0', '0', '0']",56,3.87,1.69,-0.14,0.97,0.93,-1.94,-4.07,-0.86
19,20,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,9.56,10.94,12.37,17.61,14.78,19.32,12.32,18.43
20,21,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,-14.14,-13.77,-1.32,-1.78,-6.09,4.58,4.37,5.55
21,22,2,293,3,623,453,182,LVF-ASS-STRONG,POISON,DEATH,no,"['0', '0', '0', '0', '0', '0']",56,13.8,18.3,14.04,18.99,18.24,14,12.67,15.39
22,23,3,290,3,950,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",56,0,0,0,0,0,0,0,0
23,24,4,315,3,1305,354,341,LVF-ASS-STRONG,LATCH,KEY,no,"['0', '0', '0', '0', '0', '0']",56,2.68,1.36,-3.83,-4.28,-3.54,-8.53,-1.46,-5.32
0,1,2,302,3,632,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",57,0,0,0,0,0,0,0,0
1,2,1,311,3,311,628,538,LVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",57,11,11.82,2.95,7,6.23,2.86,-0.01,2.44
2,3,1,311,3,311,628,538,LVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",57,12.33,9.65,7.19,8.76,8.62,7.01,5.59,5.2
3,4,2,302,3,632,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",57,14.13,9.12,12.85,6.52,9.85,5.55,12.54,3.6
4,5,1,311,3,311,628,538,LVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",57,6.28,3.07,6.8,0.71,5.74,3.93,6.1,-2.31
5,6,2,302,3,632,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",57,0,0,0,0,0,0,0,0
6,7,1,311,3,311,628,538,LVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",57,-9.25,-8.63,12.44,10.21,4.54,23.79,22.16,13.76
7,8,2,302,3,632,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",57,11.15,8.79,13.3,10.34,14.49,12.4,11.42,9.78
8,9,1,311,3,311,628,538,LVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",57,9.17,13.02,12.36,14.12,14.81,15.62,11.57,14.89
9,10,2,302,3,632,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",57,0,0,0,0,0,0,0,0
10,11,1,311,3,311,628,538,LVF-ASS-STRONG,VELVET,SOFT,no,"['0', '0', '0', '0', '0', '0']",57,-0.13,3.26,2.06,2.98,2.51,4.69,3.86,2.72
11,12,3,301,3,961,6,444,LVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",57,19.51,15.04,15.98,13.89,14.75,12.97,12.43,12.71
12,13,4,318,3,1308,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",57,0,0,0,0,0,0,0,0
13,14,3,290,3,950,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",57,1.79,3.98,2.7,0.67,2.74,-0.88,5.98,3.43
14,15,4,318,3,1308,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",57,-3.36,6.57,-0.22,9.11,6.36,11.08,2.61,7.55
15,16,4,318,3,1308,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",57,17.39,25.21,16.47,19.12,21.88,18.88,19.7,25.21
16,17,3,290,3,950,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",57,11.31,15.22,12.48,14.34,19.19,14.1,7.91,15.4
17,18,4,318,3,1308,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0', '0']",57,-5.81,-2.25,-4.29,-0.46,-1.76,-3.02,-1.53,-2.69
18,19,3,290,3,950,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",57,8.2,8.39,1.46,-0.16,3.94,0.99,-2.52,-3.11
19,20,4,318,3,1308,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",57,-5.09,-4.02,-1.76,3.67,-0.29,5.76,3.94,8.42
20,21,4,318,3,1308,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",57,-19.25,-16.01,-5.69,-3.1,-8.31,4.07,2.68,4.64
21,22,2,302,3,632,241,319,LVF-ASS-STRONG,FEVER,HOT,no,"['0', '0', '0', '0', '0', '0']",57,11.02,13.68,12.87,12.81,15.5,16.05,9.86,8.14
22,23,3,301,3,961,6,444,LVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",57,4.48,4.12,6.76,8.67,15.66,11.76,5.16,9.16
23,24,4,318,3,1308,90,61,LVF-ASS-STRONG,BULLETIN,BOARD,no,"['0', '0', '0', '0', '0', '0']",57,-0.61,6.13,0.96,10.61,5.83,-0.03,-1.57,4.18
0,1,2,304,3,634,52,638,LVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",58,-3.04,0.1,-0.49,2.28,0.97,4.37,-5.27,1.71
1,2,1,317,3,317,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",58,4.72,10.54,-2.74,3.86,6.52,0.48,-6.62,-3.18
2,3,1,317,3,317,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",58,4.71,6.34,7.22,6.55,7.15,9.15,6.39,7.68
3,4,2,304,3,634,52,638,LVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
4,5,1,317,3,317,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
5,6,2,304,3,634,52,638,LVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
6,7,1,317,3,317,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",58,11.55,14.95,18.67,27.05,19.62,24.03,18.59,25.57
7,8,2,304,3,634,52,638,LVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",58,-1.31,2.5,8.15,13.71,8.04,16.03,6.56,18.4
8,9,1,317,3,317,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",58,16.54,16.44,17.63,13.42,19.54,19.68,13.69,11.81
9,10,2,304,3,634,52,638,LVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
10,11,1,317,3,317,367,344,LVF-ASS-STRONG,LIPS,KISS,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
11,12,3,36,1,696,86,599,RVF-ASS-WEAK,BRUSH,TOUCH,no,"['0', '0', '0', '0', '0', '0']",58,7.23,6.86,7.34,10.85,10.45,12.92,5.83,5.57
12,13,4,324,3,1314,298,138,LVF-ASS-STRONG,HAMPER,CLOTHES,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
13,14,3,301,3,961,6,444,LVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
14,15,4,324,3,1314,298,138,LVF-ASS-STRONG,HAMPER,CLOTHES,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
15,16,4,324,3,1314,298,138,LVF-ASS-STRONG,HAMPER,CLOTHES,no,"['0', '0', '0', '0', '0', '0']",58,19.9,28.94,19.03,31.63,26.92,16.94,13.21,26.14
16,17,3,301,3,961,6,444,LVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
17,18,4,324,3,1314,298,138,LVF-ASS-STRONG,HAMPER,CLOTHES,no,"['0', '0', '0', '0', '0', '0']",58,-18.86,-17.58,-11.79,-8.14,-11.91,-4.54,-4.96,-7.72
18,19,3,301,3,961,6,444,LVF-ASS-STRONG,AIRPORT,PLANE,no,"['0', '0', '0', '0', '0', '0']",58,-0.53,0.32,-3.68,0.56,-4.05,-7.33,-3.72,0.23
19,20,4,324,3,1314,298,138,LVF-ASS-STRONG,HAMPER,CLOTHES,no,"['0', '0', '0', '0', '0', '0']",58,-4.28,-3.01,-0.81,2.02,0.48,4.26,0.53,5.38
20,21,4,324,3,1314,298,138,LVF-ASS-STRONG,HAMPER,CLOTHES,no,"['0', '0', '0', '0', '0', '0']",58,-2.56,-6.46,-1.39,-1.43,-5.75,0.13,-0.13,0.05
21,22,2,304,3,634,52,638,LVF-ASS-STRONG,BLANKET,WARM,no,"['0', '0', '0', '0', '0', '0']",58,0,0,0,0,0,0,0,0
22,23,3,11,1,671,145,476,RVF-ASS-WEAK,COLONEL,RANK,no,"['0', '0', '0', '0', '0', '0']",58,25.36,27.64,26.17,27.79,29.61,27.64,23.92,23.88
23,24,4,324,3,1314,298,138,LVF-ASS-STRONG,HAMPER,CLOTHES,no,"['0', '0', '0', '0', '0', '0']",58,-9.11,-7.11,-8.29,-5.33,-8.86,-7.19,-6.09,-3.48
0,1,2,2,1,332,193,278,RVF-ASS-WEAK,DISHES,GLASS,no,"['0', '0', '0', '0', '0', '0']",59,0,0,0,0,0,0,0,0
