,participant,list,trial_order_participant,counterbalance,pair_order_id,prime_word_id,target_word_id,target_condition,prime,target,flag_40,all_prime_target_flags,bin_num,16,17,20,21,24,25,28,29,30
14,15,4,81,1,1071,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",257,-1.29,4.41,1.79,2.91,6.94,7.56,9.9,2.51,1.62
15,16,4,81,1,1071,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",257,0,0,0,0,0,0,0,0,0
16,17,3,59,1,719,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",257,0,0,0,0,0,0,0,0,0
17,18,4,81,1,1071,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",257,-11.64,-1.9,-5.04,-10.95,-13.25,-5.8,-10.45,-7.99,-9.11
18,19,3,59,1,719,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",257,-0.16,-1.93,0.06,-0.61,2.92,-0.5,1.64,-0.52,1.16
19,20,4,45,1,1035,282,297,LVF-CAT-WEAK,GOLDFISH,HALIBUT,no,"['0', '0', '0', '0', '0', '0']",257,-1.57,-4.95,-2.49,-2.77,0.59,-3.46,1.24,-3.32,2.17
20,21,4,45,1,1035,282,297,LVF-CAT-WEAK,GOLDFISH,HALIBUT,no,"['0', '0', '0', '0', '0', '0']",257,-8.62,-6.65,-8.18,-5.04,-6.49,-3.3,-1.29,-0.12,5.5
21,22,2,46,1,376,416,650,LVF-CAT-WEAK,OIL,WIND,no,"['0', '0', '0', '0', '0', '0']",257,5.27,4.32,6.21,1.48,0.94,-1.44,-2.57,-3.58,-3.3
22,23,3,91,1,751,164,323,LVF-CAT-WEAK,COUSIN,HUSBAND,no,"['0', '0', '0', '0', '0', '0']",257,0,0,0,0,0,0,0,0,0
23,24,4,45,1,1035,282,297,LVF-CAT-WEAK,GOLDFISH,HALIBUT,no,"['0', '0', '0', '0', '0', '0']",257,17.64,18.82,19.4,15.35,12.15,11.87,5.7,4.88,-0.51
0,1,2,49,1,379,569,36,LVF-CAT-WEAK,SUPPER,BANQUETS,no,"['0', '0', '0', '0', '0', '0']",258,26.08,22.47,26.73,22.03,22.62,14.69,16.71,14.45,7.2
1,2,1,90,1,90,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",258,2.59,4.07,6.95,1.71,-2.61,-1.71,-1.58,-2.33,-2.52
2,3,1,90,1,90,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",258,0.81,9.7,9,6.8,-3.28,7.02,5.65,9.58,9.53
3,4,2,49,1,379,569,36,LVF-CAT-WEAK,SUPPER,BANQUETS,no,"['0', '0', '0', '0', '0', '0']",258,0,0,0,0,0,0,0,0,0
4,5,1,90,1,90,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",258,4.18,9.21,8.07,8.67,2.52,9.81,2.82,5.13,1.11
5,6,2,49,1,379,569,36,LVF-CAT-WEAK,SUPPER,BANQUETS,no,"['0', '0', '0', '0', '0', '0']",258,0,0,0,0,0,0,0,0,0
6,7,1,90,1,90,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",258,29.67,33.9,38.42,34.08,24.12,30.3,29.85,28.16,19.82
7,8,2,49,1,379,569,36,LVF-CAT-WEAK,SUPPER,BANQUETS,no,"['0', '0', '0', '0', '0', '0']",258,5.26,1.25,1.2,5.63,5.77,3.31,6.91,7.81,5.23
8,9,1,90,1,90,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",258,0,0,0,0,0,0,0,0,0
9,10,2,55,1,385,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",258,9.13,13.24,10.44,6.92,10.72,13.49,12.34,12.38,10.96
10,11,1,90,1,90,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",258,13.01,12.92,13.01,15.06,16.57,9.67,18.73,12.34,12.63
11,12,3,251,3,911,37,200,LVF-CAT-WEAK,BASEBALL,DIVING,no,"['0', '0', '0', '0', '0', '0']",258,-13.1,-10.92,-5.51,-7.79,-12.07,-10.53,-10.81,-10.01,-7.85
12,13,4,72,1,1062,330,360,LVF-CAT-WEAK,INCH,LEAGUE,no,"['0', '0', '0', '0', '0', '0']",258,-7.34,-7.41,-6.95,-8.06,-8.08,-7.96,-9.12,-8.03,-5.14
13,14,3,145,2,805,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",258,13.21,17.59,14.34,13.18,10.17,9.91,10.58,9.74,2.75
14,15,4,93,1,1083,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",258,0,0,0,0,0,0,0,0,0
15,16,4,93,1,1083,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0', '0']",258,-1.98,-7.57,-3.48,-0.41,6.77,-10.44,6.12,-2.91,3.23
16,17,3,91,1,751,164,323,LVF-CAT-WEAK,COUSIN,HUSBAND,no,"['0', '0', '0', '0', '0', '0']",258,1.99,7.5,1.85,12.29,5.63,6.24,13.11,10.01,9.93
17,18,4,93,1,1083,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",258,4.72,6.11,6.51,6.64,0.38,1.29,-0.69,3.22,7.05
18,19,3,91,1,751,164,323,LVF-CAT-WEAK,COUSIN,HUSBAND,no,"['0', '0', '0', '0', '0', '0']",258,-1.77,-7.28,-2.16,-5.44,-3.4,-5.84,-6.64,-7.12,-0.83
19,20,4,72,1,1062,330,360,LVF-CAT-WEAK,INCH,LEAGUE,no,"['0', '0', '0', '0', '0', '0']",258,21.85,24.27,25.47,24.06,17.47,20.31,18.42,19.17,12.22
20,21,4,72,1,1062,330,360,LVF-CAT-WEAK,INCH,LEAGUE,no,"['0', '0', '0', '0', '0', '0']",258,-2.87,-8.55,-6.02,3.45,-3.54,-4.12,5.18,2.43,14.55
21,22,2,49,1,379,569,36,LVF-CAT-WEAK,SUPPER,BANQUETS,no,"['0', '0', '0', '0', '0', '0']",258,-1.82,-1.43,-5.16,-6.25,-6.44,-1.34,-9.01,-7.44,-8.62
22,23,3,119,2,779,505,227,LVF-CAT-WEAK,SECOND,EON,no,"['0', '0', '0', '0', '0', '0']",258,9.81,10.06,5.74,14.9,12.18,12.8,16.68,16.47,18.06
23,24,4,72,1,1062,330,360,LVF-CAT-WEAK,INCH,LEAGUE,no,"['0', '0', '0', '0', '0', '0']",258,2.93,-4.41,-0.65,-1.33,5.91,-1.71,2.38,-1.05,-0.34
0,1,2,51,1,381,358,19,LVF-CAT-WEAK,LAWYER,ATHLETE,no,"['0', '0', '0', '0', '0', '0']",259,-2.12,1.69,-2.86,1.37,-0.59,5.47,-0.24,3.43,-0.92
1,2,1,130,2,130,489,356,LVF-CAT-WEAK,ROSE,LAVENDER,no,"['0', '0', '0', '0', '0', '0']",259,11.39,8.09,12.62,10.43,9.25,4.02,8.92,5.41,6.2
2,3,1,130,2,130,489,356,LVF-CAT-WEAK,ROSE,LAVENDER,no,"['0', '0', '0', '0', '0', '0']",259,-0.04,-4.82,-0.32,-4.65,-0.82,-9.98,-4.67,-8,-7.03
3,4,2,51,1,381,358,19,LVF-CAT-WEAK,LAWYER,ATHLETE,no,"['0', '0', '0', '0', '0', '0']",259,-3.16,-5.17,-5.6,-5.69,-2.63,-6.11,-6.16,-7.35,-7.51
4,5,1,130,2,130,489,356,LVF-CAT-WEAK,ROSE,LAVENDER,no,"['0', '0', '0', '0', '0', '0']",259,25.09,23.75,25.25,25.83,21.82,18.96,24.69,22.54,15.73
5,6,2,51,1,381,358,19,LVF-CAT-WEAK,LAWYER,ATHLETE,no,"['0', '0', '0', '0', '0', '0']",259,40.66,38.51,54.28,41.06,33.26,26.09,31.12,26.23,11.33
6,7,1,130,2,130,489,356,LVF-CAT-WEAK,ROSE,LAVENDER,no,"['0', '0', '0', '0', '0', '0']",259,25.16,27.85,27.85,28.33,21.6,30.65,24,28.19,19.57
7,8,2,51,1,381,358,19,LVF-CAT-WEAK,LAWYER,ATHLETE,no,"['0', '0', '0', '0', '0', '0']",259,-3.76,-3.92,-6.51,-4.95,-1.4,-2.8,-3.77,-4.75,-3.33
8,9,1,130,2,130,489,356,LVF-CAT-WEAK,ROSE,LAVENDER,no,"['0', '0', '0', '0', '0', '0']",259,13.16,14.17,17.4,15.19,5.8,15.51,9.55,10.81,6.41
9,10,2,64,1,394,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",259,9.46,9.15,9.56,13.4,13.1,12.6,16.76,18.08,18.03
10,11,1,130,2,130,489,356,LVF-CAT-WEAK,ROSE,LAVENDER,no,"['0', '0', '0', '0', '0', '0']",259,-3.97,-3.96,-4.46,-2.93,0.46,-3.46,-1.04,-2.29,2
11,12,3,274,3,934,537,512,LVF-CAT-WEAK,SOFA,SHELF,no,"['0', '0', '0', '0', '0', '0']",259,-19.66,-14.97,-15.86,-12.95,-18.11,-9.4,-11.28,-9.05,-3.46
12,13,4,81,1,1071,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",259,0,0,0,0,0,0,0,0,0
13,14,3,177,2,837,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",259,9.81,6.63,7.09,3.21,6.57,0.97,2.25,-4,-5.11
14,15,4,135,2,1125,76,170,LVF-CAT-WEAK,BRACELET,CROWN,no,"['0', '0', '0', '0', '0', '0']",259,-2.17,-6.46,-7.67,-7.64,-1.97,-4.18,-1.68,-5.2,-7.23
15,16,4,135,2,1125,76,170,LVF-CAT-WEAK,BRACELET,CROWN,no,"['0', '0', '0', '0', '0', '0']",259,27.02,25.54,33.8,23.05,19.38,14.03,15.78,4.04,6.58
16,17,3,119,2,779,505,227,LVF-CAT-WEAK,SECOND,EON,no,"['0', '0', '0', '0', '0', '0']",259,-2.69,-2.97,-7.74,-4.09,1.08,-1.39,-2.22,-5.92,-5.1
17,18,4,135,2,1125,76,170,LVF-CAT-WEAK,BRACELET,CROWN,no,"['0', '0', '0', '0', '0', '0', '0']",259,-8.62,-5.59,-0.39,0.4,0.15,-6.94,2.44,-1.39,2.01
18,19,3,119,2,779,505,227,LVF-CAT-WEAK,SECOND,EON,no,"['0', '0', '0', '0', '0', '0']",259,-8.03,-3.62,-5.33,-8.03,-9.91,-7.72,-12.32,-10.26,-11.44
19,20,4,81,1,1071,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",259,2.12,-0.28,1.38,4.51,0.4,-1.28,1.4,0.91,0.35
20,21,4,81,1,1071,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",259,6.06,3.4,4.61,2.62,4.53,4.43,4.82,5.62,0.76
21,22,2,51,1,381,358,19,LVF-CAT-WEAK,LAWYER,ATHLETE,no,"['0', '0', '0', '0', '0', '0']",259,0.67,4.9,4.24,3.98,-1.62,-0.89,0.66,0.65,-5.63
22,23,3,145,2,805,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",259,15.03,15.17,15.9,18.23,13.8,12.97,15.55,14.87,11.94
23,24,4,81,1,1071,5,387,LVF-CAT-WEAK,AIRPLANE,MINIVAN,no,"['0', '0', '0', '0', '0', '0']",259,3.76,1.55,5.01,-1.34,0.99,-4.39,-0.97,-6.39,-5.88
0,1,2,53,1,383,11,425,LVF-CAT-WEAK,APARTMENT,PALACE,no,"['0', '0', '0', '0', '0', '0']",260,8.49,8.29,14.25,2.64,3.6,3.83,-3.86,-5.81,-20.7
1,2,1,133,2,133,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",260,7.25,9.24,9.92,2.87,4.53,7.72,3.51,1.49,-1
2,3,1,133,2,133,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",260,-8.26,-4.96,-7.4,-7.21,-8.14,-6.28,-5.77,-5.4,-2.3
3,4,2,53,1,383,11,425,LVF-CAT-WEAK,APARTMENT,PALACE,no,"['0', '0', '0', '0', '0', '0']",260,-5.31,-3.74,-3.78,-8.42,-6.05,1.08,-10.03,-6.37,-7.99
4,5,1,133,2,133,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",260,0,0,0,0,0,0,0,0,0
5,6,2,53,1,383,11,425,LVF-CAT-WEAK,APARTMENT,PALACE,no,"['0', '0', '0', '0', '0', '0']",260,0,0,0,0,0,0,0,0,0
6,7,1,133,2,133,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",260,23.58,18.59,21.77,11.47,25.17,17.48,17.26,9.67,4.42
7,8,2,53,1,383,11,425,LVF-CAT-WEAK,APARTMENT,PALACE,no,"['0', '0', '0', '0', '0', '0']",260,10.3,6.99,7.17,5.62,7.78,5.9,3.6,5.79,4.22
8,9,1,133,2,133,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",260,17.03,19.11,22.4,23.24,15.1,21.31,19.64,21.54,14.58
9,10,2,72,1,402,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",260,14.7,8.82,12.79,16.14,16.15,12.34,18.3,13.67,11.33
10,11,1,133,2,133,477,284,LVF-CAT-WEAK,RAP,GOSPEL,no,"['0', '0', '0', '0', '0', '0']",260,-8.85,-6.99,-6.47,-2.49,-0.63,-6.57,-1.74,-1.79,2.89
11,12,3,276,3,936,437,535,LVF-CAT-WEAK,PHYSICS,SOCIOLOGY,no,"['0', '0', '0', '0', '0', '0']",260,9.6,2.31,6.14,3.27,8.06,3.58,1.93,2.28,2.64
12,13,4,93,1,1083,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",260,12.15,7.44,13.93,2.57,8.5,7.06,4.43,1.38,0.59
13,14,3,179,2,839,119,221,LVF-CAT-WEAK,CHEESE,EGGNOG,no,"['0', '0', '0', '0', '0', '0']",260,5,3.18,0.93,4.44,8.14,2.37,7.96,5.69,4.66
14,15,4,138,2,1128,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",260,0,0,0,0,0,0,0,0,0
15,16,4,138,2,1128,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",260,0,0,0,0,0,0,0,0,0
16,17,3,145,2,805,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",260,13.41,11.26,13.29,13.89,7.91,10.38,9.91,6.83,2.16
17,18,4,138,2,1128,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0', '0']",260,-14.3,-16.63,-18.77,-14.02,-5.3,-5.58,-7.59,-4.6,2.81
18,19,3,145,2,805,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",260,5.03,-0.19,4.5,5.59,1.98,-1.58,0.32,-2.24,-1.29
19,20,4,93,1,1083,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",260,3.9,2.26,5.19,2.87,3.09,0.37,1.33,-0.43,0.15
20,21,4,93,1,1083,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",260,7.78,4.25,11.3,7.29,3.14,-1.27,6.27,3.28,6.07
21,22,2,53,1,383,11,425,LVF-CAT-WEAK,APARTMENT,PALACE,no,"['0', '0', '0', '0', '0', '0']",260,-4.32,-3.91,-5.96,-6.29,-5.81,-1.52,-6.94,-5.17,-6.06
22,23,3,177,2,837,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",260,15.02,15.3,16.2,20.58,15.23,14.01,16.16,15.06,10.56
23,24,4,93,1,1083,533,588,LVF-CAT-WEAK,SNOW,TIDE,no,"['0', '0', '0', '0', '0', '0']",260,4.42,-2.06,1.17,5.08,3.21,-7.87,6.54,1.5,0.23
0,1,2,55,1,385,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",261,-1.65,-1.48,-7.1,0.72,0.79,1.9,1.97,3.33,7.84
1,2,1,134,2,134,651,109,LVF-CAT-WEAK,WINDOW,CARPET,no,"['0', '0', '0', '0', '0', '0']",261,-2.91,3.52,1.86,-1.06,-5.75,2.4,-5.64,-2.48,-7.52
2,3,1,134,2,134,651,109,LVF-CAT-WEAK,WINDOW,CARPET,no,"['0', '0', '0', '0', '0', '0']",261,11.1,12.24,12.66,10.05,8.26,9.99,9.16,8.91,5.48
3,4,2,55,1,385,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",261,1.09,1.72,1.87,-1.07,-0.33,0.82,-4.45,-4.01,-3.96
4,5,1,134,2,134,651,109,LVF-CAT-WEAK,WINDOW,CARPET,no,"['0', '0', '0', '0', '0', '0']",261,30.22,32.35,36.17,29.37,25.39,28.66,26.22,23.09,17.52
5,6,2,55,1,385,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",261,0,0,0,0,0,0,0,0,0
6,7,1,134,2,134,651,109,LVF-CAT-WEAK,WINDOW,CARPET,no,"['0', '0', '0', '0', '0', '0']",261,14.11,6.93,12.69,10.16,14.44,9.14,10.42,7.71,-1.99
7,8,2,55,1,385,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",261,1.18,5.99,8.12,5.12,-5.97,0.47,-0.83,3.02,2.7
8,9,1,134,2,134,651,109,LVF-CAT-WEAK,WINDOW,CARPET,no,"['0', '0', '0', '0', '0', '0']",261,9.48,9.01,9.78,11.72,11.68,11.67,12.91,13.29,9.72
9,10,2,94,1,424,426,15,LVF-CAT-WEAK,PANTS,APRON,no,"['0', '0', '0', '0', '0', '0']",261,0,0,0,0,0,0,0,0,0
10,11,1,134,2,134,651,109,LVF-CAT-WEAK,WINDOW,CARPET,no,"['0', '0', '0', '0', '0', '0']",261,0.73,2.4,-2.1,3.86,7.58,4.89,10.16,7.82,7.92
11,12,3,297,3,957,358,19,LVF-CAT-WEAK,LAWYER,ATHLETE,no,"['0', '0', '0', '0', '0', '0']",261,13.06,10.91,21.15,14.23,8.31,10.27,9.94,8.54,5.58
12,13,4,135,2,1125,76,170,LVF-CAT-WEAK,BRACELET,CROWN,no,"['0', '0', '0', '0', '0', '0']",261,0,0,0,0,0,0,0,0,0
13,14,3,186,2,846,516,389,LVF-CAT-WEAK,SHIRT,MITTENS,no,"['0', '0', '0', '0', '0', '0']",261,1.05,5.62,5.2,4.39,-1.1,0.71,0.96,0.16,-1.1
14,15,4,151,2,1141,294,557,LVF-CAT-WEAK,GUN,STICK,no,"['0', '0', '0', '0', '0', '0', '0']",261,-9.7,0.45,-1.05,-12.26,0.39,-0.74,-4.77,-1.49,-1.41
15,16,4,151,2,1141,294,557,LVF-CAT-WEAK,GUN,STICK,no,"['0', '0', '0', '0', '0', '0']",261,18.81,15.95,24.27,22.67,19.3,17.29,20.99,1.51,11.5
16,17,3,177,2,837,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",261,-7.1,-4.54,-10.14,-3.12,-3.23,-3.11,0.18,-1.78,1.49
17,18,4,151,2,1141,294,557,LVF-CAT-WEAK,GUN,STICK,no,"['0', '0', '0', '0', '0', '0']",261,20.35,16.02,24.58,14.87,16.51,12.23,13.79,18.31,3.85
18,19,3,177,2,837,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",261,0.38,8.44,5.63,5.11,-1.03,10.2,2.4,6.15,-2.77
19,20,4,135,2,1125,76,170,LVF-CAT-WEAK,BRACELET,CROWN,no,"['0', '0', '0', '0', '0', '0']",261,1.31,5.25,2.74,7.83,4.66,5.04,10.91,8.77,12.56
20,21,4,135,2,1125,76,170,LVF-CAT-WEAK,BRACELET,CROWN,no,"['0', '0', '0', '0', '0', '0']",261,0,0,0,0,0,0,0,0,0
21,22,2,55,1,385,10,246,LVF-CAT-WEAK,ANT,FIREFLY,no,"['0', '0', '0', '0', '0', '0']",261,-12.16,-11.4,-16.63,-13.91,-12.39,-8.58,-12.99,-8.81,-7.64
22,23,3,179,2,839,119,221,LVF-CAT-WEAK,CHEESE,EGGNOG,no,"['0', '0', '0', '0', '0', '0']",261,6.54,12.1,11.69,13.18,6.57,11.91,10.04,13.7,6.62
23,24,4,135,2,1125,76,170,LVF-CAT-WEAK,BRACELET,CROWN,no,"['0', '0', '0', '0', '0', '0']",261,-4.47,-6.38,-2.46,-6.56,-8.14,-12.67,-7.6,-8.89,-6.95
0,1,2,64,1,394,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",262,9.27,17.74,8.58,19.36,12.97,25.39,18.14,21.65,14.35
1,2,1,160,2,160,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,9.78,3.59,12.77,1.89,7.98,-4.4,1.43,-3.94,-0.53
2,3,1,160,2,160,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,18.11,27.13,23.94,24.29,11.06,25.68,18.71,24.97,17.54
3,4,2,64,1,394,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",262,1.52,-0.45,0.84,-0.88,3.56,-0.95,0.88,-1.72,-1.88
4,5,1,160,2,160,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,24.43,22.5,22.82,23.14,21.38,17.01,18.09,18.44,15.04
5,6,2,64,1,394,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",262,0,0,0,0,0,0,0,0,0
6,7,1,160,2,160,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,27.4,22.84,30.02,34.24,23.35,17.3,20.79,18.99,3.05
7,8,2,64,1,394,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",262,6.22,9.58,7.82,13.59,8.31,10.53,14.33,12.13,9.06
8,9,1,160,2,160,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,7.35,-2.7,8.17,7.87,5.46,-8.63,6.85,2.11,6.79
9,10,2,119,2,449,375,126,LVF-CAT-WEAK,MARIJUANA,CINNAMON,no,"['0', '0', '0', '0', '0', '0']",262,0,0,0,0,0,0,0,0,0
10,11,1,160,2,160,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,1.08,1.43,-0.71,1.43,6.15,1.72,5.12,3.32,3.77
11,12,3,309,3,969,426,15,LVF-CAT-WEAK,PANTS,APRON,no,"['0', '0', '0', '0', '0', '0']",262,11.49,11.57,10.63,9.8,11.54,10.89,10.91,10.11,4.29
12,13,4,138,2,1128,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,8.83,13.77,15.62,10.86,8.77,16.09,8.52,11.43,8.22
13,14,3,187,2,847,416,650,LVF-CAT-WEAK,OIL,WIND,no,"['0', '0', '0', '0', '0', '0']",262,4.47,5.19,5.63,3.47,-2.63,-1.94,-7.19,-5.75,-11.62
14,15,4,155,2,1145,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0', '0']",262,2.03,3.59,1.3,1.43,5.94,5.04,10.19,6.2,4.04
15,16,4,155,2,1145,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0']",262,12.51,11.12,12.74,14.47,12.05,9.14,15.98,17.64,6.62
16,17,3,179,2,839,119,221,LVF-CAT-WEAK,CHEESE,EGGNOG,no,"['0', '0', '0', '0', '0', '0']",262,4.64,5.02,4.16,6.13,6.59,0.23,7.5,3.25,2.17
17,18,4,155,2,1145,305,410,LVF-CAT-WEAK,HEART,NOSE,no,"['0', '0', '0', '0', '0', '0', '0']",262,22.18,17.97,26.11,21.95,16.41,16.82,22.6,21.35,11.21
18,19,3,179,2,839,119,221,LVF-CAT-WEAK,CHEESE,EGGNOG,no,"['0', '0', '0', '0', '0', '0']",262,7.35,12.03,11.93,11.22,1.32,8.82,7.52,10.73,3.05
19,20,4,138,2,1128,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,-0.79,2.19,0.05,5.08,-1.69,-1.78,0.87,0.82,1.77
20,21,4,138,2,1128,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0']",262,11.37,10.88,12.13,11.54,8.49,12.62,14.56,14.98,15.97
21,22,2,64,1,394,287,179,LVF-CAT-WEAK,GRANDPA,DAUGHTER,no,"['0', '0', '0', '0', '0', '0']",262,0,0,0,0,0,0,0,0,0
22,23,3,186,2,846,516,389,LVF-CAT-WEAK,SHIRT,MITTENS,no,"['0', '0', '0', '0', '0', '0']",262,-2.83,1.47,0.86,1.25,-3.53,-0.24,-2.79,-2.58,-2.21
23,24,4,138,2,1128,264,288,LVF-CAT-WEAK,FORK,GRATER,no,"['0', '0', '0', '0', '0', '0', '0']",262,-13.43,-12.94,-15.41,-11.15,-8.98,-8.54,-6.79,-6.08,-0.94
0,1,2,72,1,402,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",263,-2.71,-0.1,3.74,-2.87,-3.35,-3.61,-2.74,-4.8,-8.19
1,2,1,181,2,181,578,501,LVF-CAT-WEAK,TEMPLE,SCHOOL,no,"['0', '0', '0', '0', '0', '0']",263,-18.6,-22.44,-16.9,-16.44,-17.41,-22.42,-14.47,-15.23,-8.59
2,3,1,181,2,181,578,501,LVF-CAT-WEAK,TEMPLE,SCHOOL,no,"['0', '0', '0', '0', '0', '0']",263,-1.82,-1.72,-1.34,-2.68,-2.11,-4.35,-2.81,-4.73,-2.62
3,4,2,72,1,402,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",263,6.05,4.56,5.72,4.37,6.6,4.25,5.13,4.93,4.62
4,5,1,181,2,181,578,501,LVF-CAT-WEAK,TEMPLE,SCHOOL,no,"['0', '0', '0', '0', '0', '0']",263,20.25,18.7,24.52,16.67,18.69,10.01,15.04,15.76,5.15
5,6,2,72,1,402,236,420,LVF-CAT-WEAK,FALCON,OSTRICH,no,"['0', '0', '0', '0', '0', '0']",263,0,0,0,0,0,0,0,0,0
6,7,1,181,2,181,578,501,LVF-CAT-WEAK,TEMPLE,SCHOOL,no,"['0', '0', '0', '0', '0', '0']",263,0,0,0,0,0,0,0,0,0
